     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     28800,         4,         0,    15.1,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     28800,        20,         0,    19.4,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     43200,         9,         0,    22.9,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     43200,         8,         0,    23.4,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     64800,         2,         0,    23.7,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     43200,        24,         0,    28.5,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     43200,        21,         0,    29.5,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     86400,         9,         0,    45.1,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     86400,        15,         0,    45.6,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     44430,        27,         0,    29.8,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    127200,         2,         0,    45.7,pymatching,2830907a7598962bb56c24cecfe624f8c2d3619c5a98454d4f537a4e1996cc9a,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":9,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     86400,        40,         0,    56.9,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     86400,        53,         0,    57.6,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    155179,        22,         0,    79.6,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
     77068,        46,         0,    51.2,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    128370,        79,         0,    85.6,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    183315,        22,         0,    97.9,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    142354,        88,         0,    93.5,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    183315,        28,         0,    96.5,pymatching,00d26025ad58aef9c95af5e1256a0fc74e19144df13899d0f8460adb964837d2,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":7,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
    111903,        55,         0,    72.7,pymatching,dc9592796157c662d5555936ea63d05c90c80d079c93ae44f1488ae820eca050,"{""b"":""Z"",""c"":""fractal_bacon_shor"",""d"":25,""g"":""all"",""noise"":""uniform"",""p"":0.001,""prob"":5,""q"":625,""r"":100,""scheme"":""AdaptiveGrouping""}",
